Job_ID,Titre,Societe,Description,Skills,Categories,Annees_Experience,Niveau_Experience,Education,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
100426,Electrical Engineer,COFICAB,COFICAB recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise Electrical Design | Power Systems | PLC et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Electrical Design | · Power Systems | · PLC | · SCADA | · AutoCAD,électronique / électricité / énergie,1 an d'exp,Junior,,1000 - 1300 TND,Tunis,CDI | CDD,Sur site,2026-02-16,16 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100426/electrical-engineer/
100427,Business Intelligence Analyst,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Business Intelligence Analyst. Le/La candidat(e) idéal(e) maîtrise ETL | DAX | SQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· ETL | · DAX | · SQL | · Tableau | · Financial Reporting,banque / finance / assurances,1 an d'exp,Junior,,1000 - 1300 TND,Tunis,CDI | SIVP,Hybride,2026-03-11,11 mars 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100427/business-intelligence-analyst/
100428,Call Center Agent,DELICE DANONE,DELICE DANONE recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise Customer Care | Communication | CRM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Customer Care | · Communication | · CRM | · English | · French,call center / télévente,2 ans d'exp,Manager,,1100 - 1400 TND,Ben Arous,CDI | CDD,Hybride,2026-01-25,25 janvier 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100428/call-center-agent/
100429,Electrical Engineer,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise SCADA | PLC | Electrical Design et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SCADA | · PLC | · Electrical Design | · AutoCAD | · Power Systems,électronique / électricité / énergie,1 an d'exp,Sans exp,,2500 - 4000 TND,La Manouba,CDI,Hybrid,2026-02-02,2 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100429/electrical-engineer/
100430,Backend Developer,VALEO TUNISIA,VALEO TUNISIA recrute un(e) Backend Developer. Le/La candidat(e) idéal(e) maîtrise Node.js | PostgreSQL | Django et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Node.js | · PostgreSQL | · Django | · Spring Boot | · Redis,informatique / télécoms,60 ans d'exp,Senior,,1000 - 1500 TND,"La Soukra, Ariana",Stage,Remote,2026-02-10,10 février 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100430/backend-developer/
100431,Technical Support Engineer,DELICE DANONE,DELICE DANONE recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Technical Support | Networking | ITIL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Technical Support | · Networking | · ITIL | · Troubleshooting | · Windows,informatique / télécoms,2 ans d'exp,Entry Level,,4000 - 5000 TND,Tunis,CDI | CDD,Teletravail,2026-03-19,19 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100431/technical-support-engineer/
100432,Data Scientist,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise Pandas | SQL | TensorFlow et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Pandas | · SQL | · TensorFlow | · Machine Learning | · Statistics,informatique / télécoms,7+ Yrs of Exp,Junior,,4000 - 5000 TND,Monastir,CDI | CDD,Remote,2026-01-25,25 janvier 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100432/data-scientist/
100433,DevOps Engineer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise Kubernetes | Docker | AWS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kubernetes | · Docker | · AWS | · CI/CD | · Terraform,informatique / télécoms,5+ Yrs of Exp,Experienced,,1100 - 1400 TND,Nabeul,CDI,Hybride,2026-02-15,15 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100433/devops-engineer/
100434,Data Analyst,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) Data Analyst. Le/La candidat(e) idéal(e) maîtrise Python | Power BI | SQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Python | · Power BI | · SQL | · Excel | · Data Visualization,informatique / télécoms,1 an d'exp,Sans exp,,1200 - 1400 TND,Ben Arous,CDD | SIVP,Remote,2026-03-12,12 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100434/data-analyst/
100435,HR Manager,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise Recruitment | HRIS | Labor Law et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Recruitment | · HRIS | · Labor Law | · Performance Management | · Payroll,recrutement / ressources humaines,1 an d'exp,Directeur,,4000 - 5000 TND,Nabeul,CDI,Télétravail complet,2026-03-11,11 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100435/hr-manager/
100436,SAP Consultant,SATORIPHAN GROUP,SATORIPHAN GROUP recrute un(e) SAP Consultant. Le/La candidat(e) idéal(e) maîtrise SAP HANA | ABAP | SAP MM et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SAP HANA | · ABAP | · SAP MM | · SAP FI | · SAP SD,informatique / télécoms,1 an d'exp,Sans exp,,1000 - 1300 TND,Ariana,Stage,Hybride,2026-03-02,2 mars 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100436/sap-consultant/
100437,Legal Counsel,VALEO TUNISIA,VALEO TUNISIA recrute un(e) Legal Counsel. Le/La candidat(e) idéal(e) maîtrise Legal Research | Contract Law | Compliance et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Legal Research | · Contract Law | · Compliance | · Corporate Law | · Litigation,juridique / droit,2-4 an,Senior Management,,800 - 1100 TND,Monastir,CDI | SIVP,Sur site,2026-02-04,4 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100437/legal-counsel/
100438,Cloud Architect,BANK ABC,BANK ABC recrute un(e) Cloud Architect. Le/La candidat(e) idéal(e) maîtrise Azure | AWS | GCP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Azure | · AWS | · GCP | · Kubernetes | · Microservices,informatique / télécoms,2 ans d'exp,Senior,,1000 - 1300 TND,Monastir,CDI | SIVP,Télétravail complet,2026-01-29,29 janvier 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100438/cloud-architect/
100439,Network Engineer,TELNET HOLDING,TELNET HOLDING recrute un(e) Network Engineer. Le/La candidat(e) idéal(e) maîtrise CCNA | VPN | TCP/IP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CCNA | · VPN | · TCP/IP | · Routing | · Switching,informatique / télécoms,2-4 an,Experienced,,1200 - 1400 TND,Tunis,CDI | SIVP,Teletravail,2026-03-16,16 mars 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100439/network-engineer/
100440,DevOps Engineer,VERMEG,VERMEG recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise CI/CD | Kubernetes | AWS et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CI/CD | · Kubernetes | · AWS | · Docker | · Jenkins,informatique / télécoms,3 - 7 Yrs of Exp,Junior,,1000 - 1500 TND,Sfax,Stage,Télétravail complet,2026-02-23,23 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100440/devops-engineer/
100441,Technical Support Engineer,LEONI,LEONI recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Troubleshooting | Technical Support | Windows et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Troubleshooting | · Technical Support | · Windows | · Networking | · ITIL,informatique / télécoms,2 ans d'exp,Entry Level,,2500 - 4000 TND,"Lac 2, Tunis",Stage,Télétravail complet,2026-03-12,12 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100441/technical-support-engineer/
100442,Cloud Architect,ORANGE TUNISIE,ORANGE TUNISIE recrute un(e) Cloud Architect. Le/La candidat(e) idéal(e) maîtrise Azure | GCP | Terraform et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Azure | · GCP | · Terraform | · Microservices | · AWS,informatique / télécoms,1 an d'exp,Manager,,4000 - 5000 TND,"Oued Ellil, La Manouba",CDI,Hybride,2026-02-12,12 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100442/cloud-architect/
100443,HR Manager,SAFRAN,SAFRAN recrute un(e) HR Manager. Le/La candidat(e) idéal(e) maîtrise Recruitment | Payroll | Performance Management et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Recruitment | · Payroll | · Performance Management | · Labor Law | · HRIS,recrutement / ressources humaines,3 - 7 Yrs of Exp,Senior Management,,1200 - 1400 TND,Ben Arous,CDI,Teletravail,2026-01-27,27 janvier 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100443/hr-manager/
100444,Mobile Developer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Kotlin | iOS | React Native et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kotlin | · iOS | · React Native | · Flutter | · Swift,informatique / télécoms,5+ Yrs of Exp,Entry Level,,1200 - 1400 TND,Nabeul,SIVP,Hybrid,2026-02-10,10 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100444/mobile-developer/
100445,Electrical Engineer,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Electrical Engineer. Le/La candidat(e) idéal(e) maîtrise AutoCAD | Power Systems | PLC et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· AutoCAD | · Power Systems | · PLC | · SCADA | · Electrical Design,électronique / électricité / énergie,2 ans d'exp,Senior,,1200 - 1400 TND,"Lac 2, Tunis",CDI | CDD,Présentiel,2026-02-20,20 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100445/electrical-engineer/
100446,Customer Services Officer,SAFRAN,SAFRAN recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise CRM | Communication | Problem Solving et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· CRM | · Communication | · Problem Solving | · Customer Care,call center / télévente,3 - 7 Yrs of Exp,Senior,,1200 - 1400 TND,"Lac 2, Tunis",CDI | CDD,Télétravail complet,2026-03-03,3 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100446/customer-services-officer/
100447,Accountant,TUNISIE TELECOM,TUNISIE TELECOM recrute un(e) Accountant. Le/La candidat(e) idéal(e) maîtrise Accounting | QuickBooks | Tax et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Accounting | · QuickBooks | · Tax | · IFRS | · Excel,banque / finance / assurances,3 - 7 Yrs of Exp,Senior Management,,1000 - 1500 TND,Nabeul,SIVP,Teletravail,2026-03-14,14 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100447/accountant/
100448,Product Manager,DELICE DANONE,DELICE DANONE recrute un(e) Product Manager. Le/La candidat(e) idéal(e) maîtrise Jira | User Stories | Agile et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Jira | · User Stories | · Agile | · Scrum | · Product Roadmap,informatique / télécoms,1 an d'exp,Entry Level,,1000 - 1500 TND,Sfax,Stage,Remote,2026-02-07,7 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100448/product-manager/
100449,Supply Chain Analyst,BIAT,BIAT recrute un(e) Supply Chain Analyst. Le/La candidat(e) idéal(e) maîtrise Logistics | SAP | Forecasting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Logistics | · SAP | · Forecasting | · Supply Chain Management | · Excel,logistique / transport,7+ Yrs of Exp,Senior Management,,1200 - 1400 TND,"Oued Ellil, La Manouba",CDI | CDD,Télétravail complet,2026-03-18,18 mars 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100449/supply-chain-analyst/
100450,AI Engineer,BANK ABC,BANK ABC recrute un(e) AI Engineer. Le/La candidat(e) idéal(e) maîtrise Hugging Face | LLMs | NLP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Hugging Face | · LLMs | · NLP | · Python | · TensorFlow,informatique / télécoms,3 - 7 Yrs of Exp,Manager,,800 - 1100 TND,Nabeul,CDI,Sur site,2026-02-14,14 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100450/ai-engineer/
100451,Procurement Officer,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Procurement Officer. Le/La candidat(e) idéal(e) maîtrise Sourcing | Contract Management | Negotiation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Sourcing | · Contract Management | · Negotiation | · Procurement | · ERP,commerce / vente / distribution,2 ans d'exp,Junior,,2500 - 4000 TND,Ariana,CDD,Hybrid,2026-03-08,8 mars 2026,No,Tunijobs,https://www.tunijobs.com/job/100451/procurement-officer/
100452,Database Administrator,DELICE DANONE,DELICE DANONE recrute un(e) Database Administrator. Le/La candidat(e) idéal(e) maîtrise Oracle | Backup & Recovery | MySQL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Oracle | · Backup & Recovery | · MySQL | · PostgreSQL | · SQL Server,informatique / télécoms,1 an d'exp,Senior Management,,4000 - 5000 TND,Sousse,Stage,Hybride,2026-01-28,28 janvier 2026,No,Tunijobs,https://www.tunijobs.com/job/100452/database-administrator/
100453,Backend Developer,GFI TUNISIE,GFI TUNISIE recrute un(e) Backend Developer. Le/La candidat(e) idéal(e) maîtrise Spring Boot | PostgreSQL | Node.js et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Spring Boot | · PostgreSQL | · Node.js | · REST API | · Redis,informatique / télécoms,5+ Yrs of Exp,Junior,,1100 - 1400 TND,Nabeul,Stage,Hybrid,2026-01-25,25 janvier 2026,Yes,Tunijobs,https://www.tunijobs.com/job/100453/backend-developer/
100454,Technical Support Engineer,DELPHI TECHNOLOGIES,DELPHI TECHNOLOGIES recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Windows | Troubleshooting | ITIL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Windows | · Troubleshooting | · ITIL | · Technical Support | · Networking,informatique / télécoms,5+ Yrs of Exp,Junior,,1000 - 1300 TND,Nabeul,SIVP,Remote,2026-02-19,19 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100454/technical-support-engineer/
100455,Software Developer,SOPRA HR SOFTWARE,SOPRA HR SOFTWARE recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise C++ | Python | Java et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· C++ | · Python | · Java | · REST API | · Git,informatique / télécoms,3 - 7 Yrs of Exp,Senior,,4000 - 5000 TND,"Lac 2, Tunis",Stage,Présentiel,2026-03-02,2 mars 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100455/software-developer/
100456,UX/UI Designer,COFICAB,COFICAB recrute un(e) UX/UI Designer. Le/La candidat(e) idéal(e) maîtrise Adobe XD | Prototyping | Wireframing et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Adobe XD | · Prototyping | · Wireframing | · User Research | · Figma,communication / publicité / média,2 ans d'exp,Experienced,,1500 - 2500 TND,Monastir,CDI | CDD,Présentiel,2026-03-20,20 mars 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100456/uxui-designer/
